inspection_id,name,aka_name,facility_type,risk,address,city,state,zip,date,inspection_type,results,violations,latitude,longitude,location
2365896,FORK,FORK,Restaurant,Risk 1 (High),4600-4602 N LINCOLN AVE ,CHICAGO,IL,60625,03/17/2020,Canvass,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: A SIGN OR POSTER THAT NOTIFIES FOOD EMPLOYEES TO WASH THEIR HANDS NOT PROVIDED ON EXPOSED HAND WASHING SINKS IN BAR AREA.SIGNS SHALL BE PROVIDED AT ALL  HANDSHAKING SINKS USED BY FOOD EMPLOYEES | 14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: OBSERVED THAT FACILITY PREPARES AND SERVES SHELLFISH. SHELLFISH TAGS OBSERVED TO BE STORED WITHOUT PROPER DATING WHEN IS LAST ONE STORED OR PREPARED.MUST MAINTAIN RECORDS, PROPERLY MARKED TAGS AND STORED THEM FOR 90 DAYS FROM DATE LAST ONE FROM BOX PREPARED OR SOLD.PRIORITY FOUNDATION VIOLATION 7-38-005 NO CITATION ISSUED | 15. FOOD SEPARATED AND PROTECTED - Comments: OBSERVED THAT SOME FOOD ITEMS (CAKES, DELI MEATS )ARE WARPED AND STORED IN STAND UP REACH IN COOLER IN BASEMENT IN SAME FOOD CONTAINER. MUST PROVIDE PROPER SEPARATE CONTAINERS  FOR DIFFERENT FOOD ITEMS.PRIORITY VIOLATION NO CITATION ISSUED | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY TO EAT, TEMPERATURE CONTROL FOR SAFETY FOODS (BUTTERS, SAUCES CONTAINING TCS INGREDIENTS), NOT PROPERLY DATED , STORED LONGER THAN 24 HOURS IN COOLERS. INSTRUCTED TO PROVIDE PROPER DATE MARKING WITH DISPOSITION DATE FOR RTE FOODS PREPARED ON SITE AND HELD OVER 24 HOURS IN COLD HOLDING UNIT. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005   | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: MENU DOES NOT DISCLOSE AND INFORM CONSUMERS THE SPECIFIC MENU ITEMS THAT ARE RAW OR UNDER COOKED AND A POTENTIAL HAZARD OF CONSUMING SUCH FOOD. MUST DISCLOSE AND REMIND SUCH ITEMS. PRIORITY FOUNDATION VIOLATION:7-38-005. NO CITATION ISSUED - | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: NOTED NO THERMOMETERS INSIDE REFRIGERATION UNIT CONSPICUOUSLY POSTED TO MONITOR THE AMBIENT TEMPERATURE OF EQUIPMENT. INSTRUCTED TO EQUIP ALL REFRIGERATION UNITS WITH ACCURATE AND WORKING THERMOMETERS   | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: NOTED NO THERMOMETERS INSIDE HOT HOLDING UNIT CONSPICUOUSLY POSTED TO MONITOR THE AMBIENT TEMPERATURE OF EQUIPMENT. INSTRUCTED TO PROVIDE ACCURATE AMBIEN MEASURING THERMOMETERS IN ALL HOT HOLDING EQUIPMENT AND  ALL REFRIGERATION UNITS | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: ALL BULK AND WORKING FOOD INGREDIENT CONTAINERS MUST BE LABELED WITH CONTENTS NAME.MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE  | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED EXPOSED SEWAGE PIPES ABOVE BASEMENT FOOD STORAGE. OVERHEAD EXPOSED DRAINAGE WASTE WATER PIPES COMING FROM THE 1ST FLOOR AREAS .THE SAID PIPES WHERE NOTED TO MANAGER MUST BE ENCASED SMOOTH SURFACE (SOFFIT) DURABLE MATERIAL AND MAINTAIN | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED USE OF UNWRAPPED STRAWS IN BAR AREA.SINGLE-SERVICE AND SINGLE-USE ARTICLES AND CLEANED AND SANITIZED UTENSILS SHALL BE HANDLED,DISPLAYED AND DISPENSED SO THAT CONTAMINATION OF FOOD AND LIP CONTACT SURFACES IS PREVENTED | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST CLEAN AND MAINTAIN CLEAN FLOORS ON BASEMENT WALK IN PRODUCE COOLER AND DOOR  GASKET ON PREP COOLER UNITS IN KITCHEN | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN RUBBER GASKET ON DOOR TO TWO REACH UNDER 2 DOOR PREP COOLER IN KITCHEN AREA COOLER. INSTRUCTED TO REPAIR AND/OR REPLACE AND MAINTAIN | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: FACILITY USES HIGH TEMPERATURE SANITIZING DISH MACHINE AND DOESN'T HAVE PROPER TEMPERATURE MEASURING IRREVERSIBLE REGISTERING TEMPERATURE INDICATOR OR THERMOMETER THAT SHALL BE PROVIDED AND READILY ACCESSIBLE FOR MEASURING THE UTENSIL SURFACE TEMPERATURE DURING HOT WATER SANITATION. PRIORITY FOUNDATION VIOLATION 7-38-005 NO CITATION ISSUED | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE TOILET ROOM RECEPTACLE WITH COVER FOR SANITARY NAPKINS IN UNISEX EMPLOYEE BATHROOM  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NOTED THE BATHROOM DOOR AT THE BASEMENT AREA NOT SELF CLOSING. INSTRUCTED TO PROVIDE A SELF CLOSING DEVICE AT THE DOOR AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPLACE DAMAGED AND STAINED CEILING TILES IN DISH WASHING AREA | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST CLEAN AND MAINTAIN CLEAN GRILLS ON PRODUCE WALK IN COOLER IN BASEMENT | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST PROVIDE PROTECTIVE SHIELDS OR SHATTER PROOF BULBS ON LIGHT IN WAITRESS STATION AREA ",41.964902360748326,-87.68627917084095,"(-87.68627917084095, 41.964902360748326)"
2366826,TARGET -T3317,TARGET,Grocery Store,Risk 2 (Medium),2434 N SACRAMENTO AVE ,CHICAGO,IL,60647,03/17/2020,License,Pass w/ Conditions,,41.9258624560365,-87.70249037735366,"(-87.70249037735364, 41.9258624560365)"
2365877,STEVE'S 77 ICE CREAM,STEVE'S 77  ICE CREAM,Mobile Frozen Desserts Vendor,Risk 3 (Low),7451 W 100TH PL ,BRIDGEVIEW,IL,60455,03/17/2020,License,Pass,37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MISSING LICENSE NUMBER ON LATERAL SIDES OF CART. INSTD TO PROVIDE AND MAINTAIN AT LEAST 2 INCHES IN HEIGHT.,,,
2365882,"BETTY'S DAYCARE ACADEMY, INC.",BETTY'S DAYCARE ACADEMY,Daycare Above and Under 2 Years,Risk 1 (High),5719-5725 W CHICAGO AVE ,CHICAGO,IL,60651,03/17/2020,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED WATER STAINED CEILING TILES IN THE CHILDREN RESTROOM. INSTRUCTED TO REPLACE THE STAINED CEILING TILES.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED A BURNED OUT LIGHT-BULB ON THE CEILING IN THE INFANT ROOM. INSTRUCTED TO REPLACE BULB AND MAINTAIN LIGHTING ON THE PREMISE. ",41.89469435604857,-87.76874081172292,"(-87.76874081172292, 41.89469435604857)"
2365879,THE WINCHESTER,THE WINCHESTER,Restaurant,Risk 1 (High),1001 N WINCHESTER AVE ,CHICAGO,IL,60622,03/17/2020,Canvass,Out of Business,,41.8996641853712,-87.67578654766524,"(-87.67578654766524, 41.8996641853712)"
2365878,PALETERIA OSO POLAR II,PALETERIA OSO POLAR,Mobile Frozen Desserts Vendor,Risk 3 (Low),6538 N CLARK ST ,CHICAGO,IL,60626,03/17/2020,Canvass,Out of Business,,42.00102743599076,-87.67177268428709,"(-87.67177268428709, 42.00102743599076)"
2365855,LA HUACANA,LA HUACANA,Grocery Store,Risk 1 (High),2021 W CERMAK RD ,CHICAGO,IL,60608,03/16/2020,Canvass,Out of Business,,41.852051777025224,-87.67672125249806,"(-87.67672125249807, 41.85205177702523)"
2365827,BEST CATERING INC,BEST CATERING INC,Catering,Risk 1 (High),3576 N MILWAUKEE AVE ,CHICAGO,IL,60641,03/16/2020,License,Not Ready,,41.945689474851214,-87.73490602734594,"(-87.73490602734594, 41.945689474851214)"
2365812,MILWAUKEE DAYCARE,MILWAUKEE DAYCARE,Children's Services Facility,Risk 1 (High),3022-3024 N MILWAUKEE AVE ,CHICAGO,IL,60618,03/16/2020,License,Pass,41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: SOILED WIPING CLOTHS NOTED HANGING ON THREE COMPARTMENT SINK NOZZLE FOR DRYING. MUST PROPERLY STORE SOILED WIPING CLOTHS.,41.93605703419472,-87.71909413329809,"(-87.7190941332981, 41.93605703419472)"
2365809,T JOELS FAMILY RESTAURANT,T JOELS FAMILY RESTAURANT,Restaurant,Risk 1 (High),1928 W CERMAK RD ,CHICAGO,IL,60608,03/16/2020,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 2-102.14(O) OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY. PRIORITY FOUNDATION. CITATION ISSUED 7-38-010. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11 OBSERVED NO ADEQUATE SUPPLIES ON SITE TO RESPOND TO VOMIT AND DIARRHEA EVENTS THAT CAN POTENTIALLY OCCUR INSIDE OF THE FACILITY. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005. | 8. HANDS CLEAN & PROPERLY WASHED - Comments: 2-301.14 OBSERVED A FEMALE FOOD HANDLER PREPARING COFFEE WITHOUT WASHING HANDS FIRST. INSTRUCTED MANAGER TO INSTRUCT EMPLOYEES WHEN TO WASH THEIR HANDS BEFORE PREPPING ANY FOODS OR DRINKS. MANAGER INSTRUCTED SAID EMPLOYEE TO WASH HANDS DURING THE INSPECTION. PRIORITY VIOLATION. CITATION ISSUED 7-38-010. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 5-203.11 OBSERVED NO HAND WASHING SINK IN THE DRINK FOOD PREP AREA. INSTRUCTED TO PROVIDE A HAND WASHING SINK IN THE DRINK OF THE FOOD PREP AREA. PRIORITY FOUNDATION 7-38-030(C). | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14 OBSERVED NO HAND WASHING SIGNS LOCATED AT THE HAND WASHING SINKS IN THE FRONT/REAR FOOD PREP AREAS. INSTRUCTED TO PROVIDE. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: 3-603.11 OBSERVED NO CONSUMER ADVISORY DISCLOSURE AND REMINDER ON THE MENU FOR ALL ITEMS THAT CAN BE ORDERED UNDERCOOKED OR RAW (BEEF, EGGS). INSTRUCTED TO PROVIDE A DISCLOSURE AND A REMINDER ON THE MENU FOR ALL ITEMS THAT CAN BE ORDERED UNDERCOOKED OR RAW. PRIORITY FOUNDATION 7-38-005. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: 4-502.13 OBSERVED SINGLE USE ARTICLES (BUTTER CONTAINERS) BEING RE-USED FOR FOOD STORAGE. INSTRUCTED TO ONLY USE FOOD GRADE CONTAINERS AND FOOD GRADE STORAGE BAGS FOR ALL FOOD STORAGE AND DO NOT RE-USE SINGLE SERVICE ARTICLES FOR FOOD STORAGE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.19 OBSERVED A WHOLE IN THE BOTTOM SHELVE OF THE PREP TABLE LOCATED IN THE REAR. OBSERVED RUST ON THE SHELVES LOCATED IN THE REFRIGERATION IN THE REAR FOOD PREP AREA. INSTRUCTED TO MAKE SURFACE SMOOTH AND EASILY CLEANABLE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-204.12 UNABLE TO LOCATE THE BACK FLOW PREVENTION DEVICE ON THE ICE MACHINE LOCATED IN THE BASEMENT. INSTRUCTED TO LOCATE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15 OBSERVED A TRICKLE FOR THE COLD WATER FLOW INSIDE OF THE MEN'S TOILET ROOM. INSTRUCTED TO INCREASE COLD WATER PRESSURE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15(A) OBSERVED HOT RUNNING WATER UNABLE TO TURN ON AT THE HAND WASHING SINK LOCATED IN THE FRONT FOOD PREP AREA AND COLD RUNNING WATER TURNED OFF FROM THE BOTTOM OF SAID HAND WASHING SINK DUE TO THE FACT THAT THE COLD WATER KNOB IS STRIPPED AND UNABLE TO SHUT OFF FROM THE TOP KNOB. INSTRUCTED TO REPAIR SAID HAND WASHING SINK SO THAT THE HOT AND COLD RUNNING WATER IS ABLE TO BE PROPERLY TURNED ON AND OFF FROM THE TOP WATER KNOBS. PRIORITY VIOLATION. CITATION ISSUED 7-38-030(C). | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17 OBSERVED NO CLOSED RECEPTACLE INSIDE OF THE WOMEN'S TOILET ROOM. INSTRUCTED TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 OBSERVED MISSING FLOOR TILES IN THE REAR DISH WASHING AREA LOCATED BY THE 3 COMPARTMENT SINK AND MISSING CEILING TILE IN THE REAR FOOD PREP AREA. INSTRUCTED TO MAKE FLOOR AND CEILING SURFACE SMOOTH AND EASILY CLEANABLE. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: 8-404.13(B:4) OBSERVED PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM INSPECTION REPORT #2268396 DATED 2/22/19; 2-102.13: **C** Food Handler Training (PA 100-0367 Food Handling Regulation Enforcement Act)  OBSERVED THE TWO FOODHANDLER CERTIFICATES EXPIRED 2018, INSTRUCTED TO PROVIDE NEW CERTIFICATES. INSTRUCTED TO CORRECT PREVIOUS CORE VIOLATIONS. PRIORITY FOUNDATION. CITATION ISSUED 7-42-090.",41.85230416966305,-87.6745800100137,"(-87.67458001001368, 41.85230416966305)"
2365803,SUBWAY #44541,SUBWAY,Restaurant,Risk 1 (High),211 W ADAMS ST ,CHICAGO,IL,60606,03/16/2020,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED ITEMS STORED ON FLOORS IN REAR PREP AREA. INSTRUCTED TO PROVIDE ADEQUATE SHELVING UNITS FOR CARDBOARD BOXES, POP , ETC. MUST MAINTAIN AND ELEVATE ALL ITEMS 6 INCHES ABOVE THE FLOOR.",41.879272838776735,-87.63410319837826,"(-87.63410319837826, 41.879272838776735)"
2365790,RUKIYO'S,RUKIYO'S,Restaurant,Risk 1 (High),939 N ORLEANS ST ,CHICAGO,IL,60610,03/13/2020,Canvass,Out of Business,,41.90014977443747,-87.63716134942398,"(-87.63716134942399, 41.90014977443748)"
2365772,AIN'T SHE SWEET CAFE BEVERLY,AIN'T SHE SWEET CAFE,Restaurant,Risk 1 (High),9920 S WESTERN AVE ,CHICAGO,IL,60643,03/13/2020,Canvass,Pass w/ Conditions,"22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURE OF ( TCS) FOODS INSIDE COOLER. APPROX 7-LBS OF COOKED JERK SALMON AT IMPROPER COLD TEMPERATURE OF 62.0F AT COST APPROX $210.00. FOOD REMOVED AND DISCARDED BY PIC. INSTRUCTED TO MAINTAIN TCS FOODS AT 41.0F OR BELOW. PRIORITY VIOLATION ISSUED 7-38-005 | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: observed peeling paint on walls in rear prep area. must repair.",41.713013336357946,-87.68196971044577,"(-87.68196971044577, 41.713013336357946)"
2365773,MACAU TASTY HOUSE,MACAU TASTY HOUSE,Restaurant,Risk 1 (High),2824-2826 S WENTWORTH AVE ,CHICAGO,IL,60616,03/13/2020,Complaint,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON PREMISES AS REQUIRED; MUST PROVIDE. INSTRUCTED THE PIC TO PROVIDE DOCUMENTATION OF EMPLOYEES RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD. PRIORITY FOUNDATION 7-38-010. CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HAND WASHING SINK IN THE FRONT PREP/DISH WASHING AREA. INSTRUCTED TO INSTALL A HAND WASHING SINK WITH HOT/COLD RUNNING WATER, SOAP AND PAPER TOWELS PER CITY CODE. PRIORITY FOUNDATION 7-38-030 NO CITATION ISSUED. | 13. FOOD IN GOOD CONDITION, SAFE, & UNADULTERATED - Comments: FOUND 2 50LBS BAGS OF FLOUR AND 1 60LBS BOX OF RICE GNAWED INTO IN THE FOOD PREPARATION AREA. OWNER DISCARDED OF THE PRODUCT (WHICH WAS VALUED AT $120). INSTRUCTED TO MAINTAIN WHOLESOME FOODS. PRIORITY VIOLATION 7-38-005 CITATION ISSUED | 14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: FOUND NO SHELLFISH TAG FOR RAW OYSTERS IN PREP COOLER. INSTRUCTED THE PIC TO PROVIDE AND MAINTAIN SHELLFISH TAGS FOR RAW OYSTERS AT ALL TIMES AND TO KEEP TAG ON PREMISES FOR 90 DAYS AFTER PRODUCT DEPLETED. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: THE LOW TEMPERATURE DISH WASHING MACHINE IS NOT SANITIZING (0PPM CHLORINE). INSTRUCTED TO HAVE THE UNIT SERVICED SO THAT IS PROPERLY SANITIZES. PRIORITY VIOLATION 7-38-025 CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: FOUND OVER 1,000 RODENT DROPPINGS THROUGH OUT THE BASEMENT FOOD PREPARATION AREA, ON TOP OF THE ICE MACHINE, ON THE STAIRS, IN THE CORNERS, ALONG THE WALL BASE, ON TOP OF THE BULK INGREDIENT CONTAINERS, AROUND THE WALK IN COOLERS/FREEZER AND UNDER THE SINK. ALSO ON THE 1ST FL FOOD PREP AREA, ON TOP OF THE DISH MACHINE, ALONG THE WALL BASE, IN THE CORNERS, UNDER THE SINKS, DISH MACHINE AND COOKING/COOLING EQUIPMENT. NOTED RODENT DROPPINGS THROUGHOUT UTILITY ROOMS,STORAGE ROOMS, FOOD STORAGE AREAS,AND FOOD PREP AREAS.  NOTED DROPPINGS INSIDE FOOD CONTAINERS, ON PACKAGING, ON PALLETS AND THROUGHOUT.  ALSO NOTED NESTING MATERIALS ON THE INSIDE OF THE STOVE IN THE FIRST FLOOR PREP AREA AND IN THE BASEMENT STAIRWELL.   INSTRUCTED TO REMOVE ALL DROPPINGS, AND NESTING MATERIALS AND DETAIL CLEAN AND SANITIZE ALL AFFECTED AREAS.  MUST CONTACT PEST CONTROL FOR ASSISTANCE IN ELIMINATING ALL PEST ACTIVITY. PRIORITY VIOLATION 7-38-020(a) CITATION ISSUED | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: FOUND THE WIPING CLOTHS NOT PROPERLY STORED. INSTRUCTED TO STORE IN SANITIZING SOLUTION (MUST BE AT THE REQUIRED PPM) WHEN NOT IN USE. MAINTAIN. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: THE ICE SCOOP STORED ON TOP OF THE ICE MACHINE. INSTRUCTED TO PROPERLY STORE ICE SCOOP IN A BIN OR HANDLES UP IN THE ICE. MAINTAIN SAME. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST DETAIL CLEAN AND SANITIZE THE CAN OPENER TO REMOVE ALL FOOD AND DIRT DEBRIS. MAINTAIN SAME. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND THE RACKS INSIDE THE WALK IN COOLER WITH RUST. INSTRUCTED TO REMOVE RUST OR REPLACE RACKS. MAINTAIN SAME. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: THE EXTERIOR/INTERIOR OF THE DEEP FRYERS ARE WITH EXCESSIVE AMOUNTS OF FOOD, GREASE AND DIRT BUILD UP. INSTRUCTED TO DETAIL CLEAN.  ALSO, THE INTERIOR OF THE COOLERS (STORAGE RACKS AND RUBBER GASKETS), THE ICE MACHINE (HAS A BLACK SUBSTANCE ON THE INTERIOR PANEL), THE LOWER SURFACE OF THE PREP TABLES AND THE BULK INGREDIENT CONTAINERS ALL ARE IN NEED OF DETAIL CLEANING.  INSTRUCTED TO DETAIL CLEAN AND MAINTAIN ALL SHELVING, COOKING EQUIPMENT,VENTILATION HOOD ABOVE THE COOKING EQUIPMENT, PREP TABLES(LOWER & UPPER), REFRIGERATION UNITS, HOT HOLDING UNITS, HEAVY EQUIPMENT, ALL STORED MULTI USE ITEMS.  MUST REMOVE RODENT DROPPINGS, GRIME AND EXCESSIVE GREASE AND FOOD DEBRIS.   | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: FOUND THE OUTSIDE GREASE CONTAINER NOT MAINTAINED. THE CONTAINER HAS THICK, ENCRUSTED GREASE BUILD UP ON THE OUTER SURFACE. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN CONTAINER. PRIORITY FOUNDATION VIOLATION 7-38-020(B) | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND A CLUTTER OF BOXES AT THE REAR OF THE WALK-IN COOLER/FREEZER IN THE BASEMENT FOOD PREPARATION AREA. INSTRUCTED TO REMOVE ALL UNNECESSARY ITEMS AND ORGANIZE THE AREA. MAINTAIN SAME.  REMOVE CLUTTER THROUGHOUT THE ENTIRE BASEMENT STORAGE AND 1ST FLOOR PREP AREAS.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND THE WALLS, VENTS AND CEILING IN THE 1ST FL AND BASEMENT FOOD PREPARATION AREA WITH DIRT, FOOD AND GREASE BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN THE ALL WALLS, VENTS AND CEILING. MAINTAIN SAME.  REPAIR HOLE IN THE CEILING IN THE BASEMENT BREAK/ACTIVITY ROOM CAUSED BY OVERHEAD LEAK.   -THE FLOORS IN THE CORNERS, UNDER/AROUND ALL COOKING/COOLING EQUIPMENT, SINKS, STORAGE RACKS AND INSIDE ALL WALK IN COOLERS/FREEZERS WITH EXCESSIVE AMOUNTS OF FOOD, GREASE, DIRT AND DEBRIS. ALSO, MUST REMOVE THE GLUE TRAPS WITH DEAD MICE, BUGS AND DIRT. INSTRUCTED TO CLEAN AND MAINTAIN ALL. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FIRST FLOOR FOOD PREPARATION AREA IS NOT WELL LIT. INSTRUCTED TO PROVIDE ADEQUATE LIGHTING TO THE FOOD PREP AREA. MAINTAIN WELL LIT AREAS. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: SEE VIOLATION #60. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS MINOR VIOLATION #58 FROM REPORT #2268884 DATED 03/05/2019 NOT CORRECTED AND/OR MAINTAINED. INSTRUCTED TO CORRECT AND MAINTAIN:  -58. INSTRUCTED THAT ALL CITY OF CHICAGO FOOD SERVICE MANAGERS MUST OBTAIN THE REQUIRED FOOD ALLERGEN TRAINING. PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED",41.84184161748354,-87.63192125375723,"(-87.63192125375724, 41.84184161748354)"
2365776,TEXAS DE BRAZIL,TEXAS DE BRAZIL,Restaurant,Risk 1 (High),210 E ILLINOIS ST ,CHICAGO,IL,60611,03/13/2020,Canvass,Pass,"56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INADEQUATE LIGHTING IN BASEMENT'S WALK-IN COOLER, INSTRUCTED TO PROVIDE.",41.89107855222701,-87.6221019442773,"(-87.62210194427732, 41.89107855222701)"
2365759,LEXINGTON BETTY SMOKEHOUSE,LEXINGTON BETTY SMOKEHOUSE,Restaurant,Risk 1 (High),756 E 111TH ST ,CHICAGO,IL,60628,03/13/2020,License Re-Inspection,Pass,56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN VENTILATION ABOVE THE 2 LARGE TABLE TOP FRYER.,41.692975933284224,-87.60266451724691,"(-87.60266451724692, 41.69297593328423)"
2365734,GENE'S BISTRO/BIG BOWL/TALL BOY,GENE'S BISTRO/BIG BOWL/TALL BOY,Restaurant,Risk 1 (High),5700 S CICERO AVE ,CHICAGO,IL,60638,03/13/2020,License Re-Inspection,Pass,,41.78932932326538,-87.74164564419638,"(-87.74164564419637, 41.789329323265385)"
2365731,"KIDZ CAN COOK,INC","KIDZ CAN COOK,INC",Restaurant,Risk 1 (High),7242 W TOUHY AVE ,CHICAGO,IL,60631,03/13/2020,Canvass,Out of Business,,42.01178507312264,-87.80832300705629,"(-87.8083230070563, 42.01178507312264)"
2365724,INTERNATIONAL SUPERMARKET INC,INTERNATIONAL SUPERMARKET INC,Grocery & Restaurant,Risk 1 (High),4556 S ASHLAND AVE ,CHICAGO,IL,60609,03/13/2020,Canvass,Pass,"41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: MUST PROPERLY STORE UNUSED WIPING CLOTHS IN SANITIZING SOLUTION WHEN NOT IN USE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: RECEPTACLES IN WASHROOM'S USED BY WOMEN MUST CONTAIN A COVERED LID THAT CLOSES.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN FLOOR OF FOOD DEBRIS AT GRILL STATION IN REAR.",41.81056567737924,-87.66517051690172,"(-87.66517051690172, 41.81056567737924)"
2365707,TOMMY'S RESTAURANT,TOMMY'S RESTAURANT,Restaurant,Risk 1 (High),129 E 103RD ST ,CHICAGO,IL,60628,03/12/2020,Canvass,Out of Business,,41.70712520995749,-87.61889408064705,"(-87.61889408064705, 41.707125209957496)"
